letters,required,score,words
gmoharp,g,80,16
jeconti,i,267,44
jeconti,t,297,52
jeconti,n,340,65
jeconti,o,304,55
jeconti,c,278,45
jeconti,e,282,51
jeconti,j,75,11
ecdotar,c,769,122
ecdotar,t,934,157
ecdotar,o,705,126
ecdotar,a,887,156
luybnai,i,62,14
luybnai,a,111,27
luybnai,n,87,18
luybnai,b,95,22
luybnai,y,83,16
luybnai,u,73,15
luybnai,l,114,31
feotarp,p,410,84
feotarp,a,406,90
feotarp,t,538,114
feotarp,o,382,79
feotarp,f,188,46
lmedrpi,i,658,128
lmedrpi,l,437,84
lmedrpi,m,388,72
lmedrpi,p,492,90
gyohnrp,p,60,16
gyohnrp,r,71,17
gyohnrp,n,54,13
gyohnrp,h,56,11
gyohnrp,o,90,28
gyohnrp,y,48,11
gyohnrp,g,41,11
lcntami,i,376,72
lcntami,m,239,47
lcntami,a,404,79
lcntami,t,250,49
lcntami,n,280,49
lcntami,c,276,47
lcntami,l,283,57
rucohmi,i,60,12
rucohmi,m,70,15
rucohmi,h,70,16
rucohmi,o,106,22
rucohmi,c,103,23
rucohmi,u,69,15
rucohmi,r,94,20
wentrzi,i,302,57
wentrzi,z,23,2
wentrzi,t,333,64
wentrzi,n,250,49
wentrzi,w,192,39
jednari,i,347,68
jednari,a,353,74
jednari,n,345,65
jednari,j,60,13
luohtag,g,97,26
luohtag,a,103,35
luohtag,t,135,43
luohtag,h,93,27
luohtag,o,130,39
luohtag,u,90,27
luohtag,l,100,37
lbentri,i,450,90
lbentri,t,437,88
lbentri,n,277,56
lbentri,b,227,43
lbentri,l,298,63
mednrgi,m,412,74
ueconmi,i,178,34
ueconmi,m,174,35
ueconmi,n,229,49
ueconmi,o,180,38
ueconmi,c,185,34
ueconmi,e,144,33
ueconmi,u,96,15
rlohnam,m,121,34
rlohnam,a,137,37
rlohnam,n,81,24
rlohnam,h,46,10
rlohnam,o,135,43
rlohnam,l,82,25
rlohnam,r,102,27
ueqotar,a,193,44
ueqotar,t,321,71
ueqotar,o,206,47
ueqotar,q,98,16
ueqotar,u,189,41
bontrgi,t,222,48
bontrgi,o,361,76
bontrgi,b,226,42
bontrgi,r,243,51
lfyuear,a,201,49
lfyuear,y,173,38
lfyuear,u,153,35
lfyuear,l,279,66
lfyuear,f,231,53
lybecha,a,130,39
lybecha,h,68,19
lybecha,c,100,23
lybecha,e,145,37
lybecha,b,113,27
lybecha,y,78,19
lybecha,l,139,39
yechapk,k,46,15
yechapk,p,80,24
yechapk,a,82,26
yechapk,h,66,19
yechapk,c,79,23
yechapk,e,87,28
yechapk,y,57,12
lybtapi,i,140,32
lybtapi,p,139,27
lybtapi,a,207,44
lybtapi,t,136,28
lybtapi,b,120,23
lybtapi,y,139,25
lybtapi,l,184,42
mbecnar,m,245,51
mbecnar,a,366,87
mbecnar,n,198,42
mbecnar,c,189,38
mbecnar,b,173,38
gechnpi,c,124,24
gechnpi,p,195,35
gechnpi,h,135,25
gechnpi,e,171,34
lybehti,i,119,29
lybehti,t,118,30
lybehti,h,70,15
lybehti,e,138,35
lybehti,b,93,20
lybehti,y,58,12
lybehti,l,134,35
rfedami,i,541,105
rfedami,a,571,117
rfedami,f,399,75
rfedami,m,451,89
ecvtmzi,i,78,19
ecvtmzi,z,23,2
ecvtmzi,m,70,19
ecvtmzi,t,68,17
ecvtmzi,v,38,6
ecvtmzi,c,70,13
ecvtmzi,e,70,20
lfycnai,i,241,40
lfycnai,a,256,48
lfycnai,n,179,30
lfycnai,c,224,35
lfycnai,y,186,31
lfycnai,f,144,27
lfycnai,l,239,46
lbentgi,t,511,87
lbentgi,l,545,91
lbentgi,e,670,115
lbentgi,b,384,59
umbecnr,m,126,23
umbecnr,n,78,15
umbecnr,c,65,12
umbecnr,b,107,23
umbecnr,u,149,31
lenvtai,i,407,82
lenvtai,a,408,82
lenvtai,t,431,82
lenvtai,v,306,59
lenvtai,n,440,88
lenvtai,e,509,104
lenvtai,l,403,88
rwleohm,m,84,25
rwleohm,o,171,45
rwleohm,h,120,27
rwleohm,l,134,36
rwleohm,w,129,31
entxrpi,i,380,70
entxrpi,p,305,56
entxrpi,x,53,10
entxrpi,t,394,75
entxrpi,n,292,54
rlcnami,i,261,55
rlcnami,m,223,47
rlcnami,a,307,68
rlcnami,n,197,37
rlcnami,c,190,35
rlcnami,l,205,44
rlcnami,r,129,28
lbecapi,i,185,39
lbecapi,p,198,48
lbecapi,a,274,60
lbecapi,c,185,37
lbecapi,e,232,56
lbecapi,b,178,38
lbecapi,l,275,64
uecdoth,t,203,48
uecdoth,o,213,49
uecdoth,h,164,36
uecdoth,c,192,40
uecdoth,u,142,32
lbohngi,l,242,46
lbohngi,o,345,65
lbohngi,b,254,44
lbohngi,h,77,12
edhnark,k,197,40
edhnark,a,472,95
edhnark,n,351,65
edhnark,h,221,42
rfyotmi,i,49,17
rfyotmi,m,55,17
rfyotmi,t,73,26
rfyotmi,o,85,29
rfyotmi,y,49,10
rfyotmi,f,52,17
rfyotmi,r,65,25
lconrgi,c,216,40
lconrgi,l,249,51
lconrgi,o,354,74
lconrgi,r,210,39
ybotrpi,i,62,15
ybotrpi,p,73,18
ybotrpi,r,72,22
ybotrpi,t,91,28
ybotrpi,o,108,33
ybotrpi,b,49,11
ybotrpi,y,57,12
wlnargi,a,419,79
wlnargi,l,247,49
wlnargi,w,212,36
wlnargi,r,262,48
udontai,i,213,35
udontai,a,172,32
udontai,t,212,44
udontai,n,214,41
udontai,o,205,40
udontai,d,116,22
udontai,u,123,26
wecdhnr,c,143,24
wecdhnr,n,128,25
wecdhnr,w,130,31
wecdhnr,h,130,26
ecovnti,i,459,64
ecovnti,t,453,70
ecovnti,n,540,87
ecovnti,v,305,42
ecovnti,o,481,75
ecovnti,c,470,67
ecovnti,e,517,85
ecdhtam,m,184,47
ecdhtam,a,387,87
ecdhtam,t,314,69
ecdhtam,h,276,56
ecdhtam,c,264,50
jeonrgi,o,272,50
jeonrgi,j,100,16
lyenami,i,235,51
lyenami,m,277,65
lyenami,a,309,68
lyenami,n,292,62
lyenami,e,237,54
lyenami,y,121,24
lyenami,l,282,62
wlfetar,a,409,94
wlfetar,t,408,88
wlfetar,l,344,73
wlfetar,f,275,64
wlfetar,w,162,38
rwnamgi,a,430,78
rwnamgi,w,147,25
rwnamgi,r,277,49
rwnamgi,m,236,44
yohtarp,p,165,41
yohtarp,r,232,55
yohtarp,a,239,56
yohtarp,t,220,56
yohtarp,h,129,30
yohtarp,o,222,53
yohtarp,y,163,34
ljecapk,k,48,19
ljecapk,p,95,32
ljecapk,a,113,36
ljecapk,c,72,21
ljecapk,e,84,34
ljecapk,j,26,6
ljecapk,l,101,32
eontaxi,i,204,35
eontaxi,x,67,14
eontaxi,a,227,39
eontaxi,t,291,58
eontaxi,n,311,63
eontaxi,o,200,39
eontaxi,e,198,44
wecdhak,k,93,24
wecdhak,a,165,39
wecdhak,h,141,31
wecdhak,c,134,30
wecdhak,w,109,26
fubodng,g,28,10
fubodng,n,72,21
fubodng,d,52,16
fubodng,o,75,24
fubodng,b,51,12
fubodng,u,57,15
fubodng,f,40,12
luevnar,a,304,71
luevnar,n,252,52
luevnar,v,265,54
luevnar,u,200,41
luevnar,l,314,67
luenagi,u,191,36
luenagi,a,406,76
luenagi,l,435,86
luenagi,e,360,69
lbcampk,k,53,11
lbcampk,p,58,14
lbcampk,m,47,15
lbcampk,a,117,36
lbcampk,c,73,18
lbcampk,b,54,12
lbcampk,l,94,28
uevntpi,i,149,32
uevntpi,p,105,25
uevntpi,t,158,36
uevntpi,n,171,40
uevntpi,v,71,14
uevntpi,e,172,40
uevntpi,u,82,17
retamgi,i,448,83
retamgi,g,380,67
retamgi,m,384,84
retamgi,a,546,108
retamgi,t,536,106
rweohvm,m,90,22
rweohvm,v,104,21
rweohvm,o,144,35
rweohvm,h,82,17
rweohvm,w,82,20
gknarpi,k,104,22
gknarpi,a,301,57
gknarpi,p,222,41
gknarpi,r,251,47
lbdhnai,i,71,21
lbdhnai,a,115,31
lbdhnai,n,85,20
lbdhnai,h,35,9
lbdhnai,d,86,20
lbdhnai,b,90,21
lbdhnai,l,94,28
edotrpi,i,561,106
edotrpi,t,686,130
edotrpi,o,596,119
edotrpi,p,629,118
leodnzi,i,227,46
leodnzi,z,118,20
leodnzi,n,216,49
leodnzi,o,226,53
leodnzi,l,216,50
leotari,i,479,91
leotari,a,591,111
leotari,t,787,153
leotari,o,330,72
leotari,l,523,108
lyetrpi,i,332,70
lyetrpi,p,324,68
lyetrpi,t,351,71
lyetrpi,y,155,34
lyetrpi,l,247,57
ecdonam,m,418,90
ecdonam,a,451,92
ecdonam,n,543,103
ecdonam,o,425,89
ecdonam,c,425,77
lmeoarz,z,41,12
lmeoarz,m,162,46
lmeoarz,a,170,49
lmeoarz,o,110,35
lmeoarz,l,120,38
lubotai,i,65,20
lubotai,a,112,33
lubotai,t,118,44
lubotai,o,101,35
lubotai,b,107,36
lubotai,u,38,17
lubotai,l,100,39
wyohtar,r,213,47
wyohtar,a,191,46
wyohtar,t,185,46
wyohtar,h,125,28
wyohtar,o,186,40
wyohtar,y,122,26
wyohtar,w,95,21
ueqcotr,t,284,59
ueqcotr,o,257,52
ueqcotr,q,71,9
ueqcotr,c,171,31
ueqcotr,u,211,43
lybvtai,i,146,28
lybvtai,a,162,33
lybvtai,t,131,22
lybvtai,v,85,11
lybvtai,b,117,20
lybvtai,y,122,18
lybvtai,l,149,32
ructami,i,117,26
ructami,m,92,24
ructami,a,167,40
ructami,t,151,34
ructami,c,126,25
ructami,u,61,13
ructami,r,156,34
guednpi,u,309,52
guednpi,p,378,65
jbecotr,t,178,38
jbecotr,o,183,42
jbecotr,c,101,17
jbecotr,b,74,18
jbecotr,j,39,6
rfeoami,i,181,42
rfeoami,m,207,54
rfeoami,a,199,50
rfeoami,o,134,32
rfeoami,f,212,51
ljevnai,i,142,38
ljevnai,a,143,38
ljevnai,n,159,40
ljevnai,v,147,39
ljevnai,e,149,42
ljevnai,j,28,7
ljevnai,l,171,44
bontmgi,t,215,41
bontmgi,o,317,63
bontmgi,b,208,37
bontmgi,m,169,32
lgenarp,p,257,59
lgenarp,a,556,123
lgenarp,n,308,61
lgenarp,l,335,73
lgenarp,g,355,71
kmetrpi,i,322,70
kmetrpi,p,282,59
kmetrpi,m,193,48
kmetrpi,t,260,59
kmetrpi,k,63,18
redotmp,t,621,113
redotmp,o,746,154
redotmp,m,432,87
redotmp,p,548,102
lbdarzi,i,99,28
lbdarzi,z,28,4
lbdarzi,r,95,28
lbdarzi,a,116,35
lbdarzi,d,81,22
lbdarzi,b,85,22
lbdarzi,l,80,24
luhnrgi,u,150,29
luhnrgi,l,118,25
luhnrgi,h,56,12
luhnrgi,r,131,25
lbodtai,i,91,28
lbodtai,a,132,37
lbodtai,t,123,40
lbodtai,d,79,24
lbodtai,o,135,45
lbodtai,b,122,34
lbodtai,l,129,48
ryodtam,m,186,45
ryodtam,a,280,67
ryodtam,t,182,47
ryodtam,d,138,37
ryodtam,o,222,61
ryodtam,y,168,36
ryodtam,r,240,63
conaxgi,c,159,28
conaxgi,o,158,33
conaxgi,a,176,33
conaxgi,x,27,5
cdhtnar,r,115,27
cdhtnar,a,168,43
cdhtnar,n,75,16
cdhtnar,t,127,30
cdhtnar,h,80,20
cdhtnar,d,44,11
cdhtnar,c,123,26
wuedonr,u,258,49
wuedonr,n,415,79
wuedonr,w,271,53
wuedonr,o,398,81
rueotmg,g,153,32
rueotmg,m,193,45
rueotmg,t,282,67
rueotmg,o,286,69
rueotmg,u,189,42
luecdak,k,130,31
luecdak,a,201,48
luecdak,c,212,47
luecdak,u,209,44
luecdak,l,277,66
fknargi,k,91,19
fknargi,a,277,53
fknargi,f,154,28
fknargi,r,264,48
leconzi,i,154,34
leconzi,z,54,10
leconzi,n,185,45
leconzi,o,178,46
leconzi,c,151,35
leconzi,e,175,40
leconzi,l,157,37
fecnvti,i,194,38
fecnvti,t,204,37
fecnvti,v,108,19
fecnvti,n,191,37
fecnvti,c,124,20
fecnvti,e,228,48
fecnvti,f,113,20
lyctvna,a,110,28
lyctvna,n,75,15
lyctvna,v,35,6
lyctvna,t,64,13
lyctvna,c,70,16
lyctvna,y,61,13
lyctvna,l,56,16
lyeoaxp,p,150,45
lyeoaxp,x,33,7
lyeoaxp,a,121,30
lyeoaxp,o,100,28
lyeoaxp,e,93,29
lyeoaxp,y,110,22
lyeoaxp,l,150,44
umbcark,k,53,14
umbcark,r,68,19
umbcark,a,71,19
umbcark,c,54,14
umbcark,b,48,13
umbcark,m,62,14
umbcark,u,52,13
ecdoark,k,217,49
ecdoark,c,433,87
ecdoark,o,382,82
ecdoark,a,322,72
guntrpi,u,300,49
guntrpi,t,285,50
guntrpi,r,267,47
guntrpi,p,261,44
uodntah,h,52,17
uodntah,a,60,20
uodntah,t,70,28
uodntah,n,61,19
uodntah,d,66,18
uodntah,o,74,26
uodntah,u,67,21
edonamg,g,279,57
edonamg,m,396,86
edonamg,a,433,90
edonamg,n,388,83
edonamg,o,262,65
lybcari,i,204,40
lybcari,r,155,33
lybcari,a,242,53
lybcari,c,191,33
lybcari,b,122,27
lybcari,y,159,31
lybcari,l,197,42
yedonhp,p,216,51
yedonhp,n,182,41
yedonhp,o,203,53
yedonhp,h,142,30
yedonhp,y,116,26
wehnagi,a,220,41
wehnagi,w,190,37
wehnagi,h,122,23
wehnagi,e,178,37
rcontam,m,225,52
rcontam,a,422,87
rcontam,t,316,66
rcontam,n,297,58
rcontam,o,401,90
rcontam,c,316,59
rcontam,r,351,73
lbentam,m,322,67
lbentam,a,491,110
lbentam,t,396,81
lbentam,n,299,57
lbentam,e,515,116
lbentam,b,282,58
lbentam,l,391,80
ruedtam,u,312,59
ruedtam,a,595,123
ruedtam,t,487,101
ruedtam,m,499,98
lfedotr,t,451,93
lfedotr,f,370,78
lfedotr,l,382,84
lfedotr,o,554,124
fuhnami,i,56,13
fuhnami,m,83,19
fuhnami,a,63,15
fuhnami,n,74,15
fuhnami,h,27,4
fuhnami,u,58,11
fuhnami,f,30,8
lubearg,g,345,73
lubearg,a,452,99
lubearg,b,378,80
lubearg,u,267,60
lubearg,l,413,88
echnkgi,k,159,30
echnkgi,c,166,30
echnkgi,h,171,30
echnkgi,e,173,32
luybcak,k,84,21
luybcak,a,96,27
luybcak,c,87,24
luybcak,b,84,22
luybcak,y,81,19
luybcak,u,74,20
luybcak,l,106,32
lmenrpi,i,313,72
lmenrpi,p,234,49
lmenrpi,m,180,42
lmenrpi,n,139,29
lmenrpi,l,169,39
uodthrg,g,125,24
uodthrg,r,134,35
uodthrg,h,127,27
uodthrg,t,163,41
uodthrg,d,80,22
uodthrg,o,195,49
uodthrg,u,147,36
glonrpi,l,276,56
glonrpi,o,393,80
glonrpi,r,231,45
glonrpi,p,305,57
eodtrzi,i,355,66
eodtrzi,t,369,77
eodtrzi,o,336,71
eodtrzi,z,108,16
wfohtri,i,53,17
wfohtri,r,85,24
wfohtri,t,88,28
wfohtri,h,88,19
wfohtri,o,75,23
wfohtri,f,55,15
wfohtri,w,47,12
luecoag,g,113,31
luecoag,a,109,30
luecoag,o,86,24
luecoag,c,67,19
luecoag,e,116,29
luecoag,u,51,13
luecoag,l,129,42
lechnva,a,197,51
lechnva,v,125,28
lechnva,n,161,34
lechnva,h,103,23
lechnva,c,137,29
lechnva,e,212,53
lechnva,l,173,42
lfeotmi,i,141,47
lfeotmi,m,129,43
lfeotmi,t,215,64
lfeotmi,o,127,39
lfeotmi,e,197,60
lfeotmi,f,105,36
lfeotmi,l,201,64
lecovni,i,300,58
lecovni,n,321,62
lecovni,v,244,44
lecovni,o,310,64
lecovni,c,287,52
lecovni,e,356,72
lecovni,l,272,59
wedhnai,i,124,30
wedhnai,a,157,37
wedhnai,n,196,45
wedhnai,h,113,25
wedhnai,w,148,37
wntargi,a,597,102
wntargi,t,476,83
wntargi,w,269,48
wntargi,r,414,70
lumbedr,u,492,93
lumbedr,b,390,71
lumbedr,l,410,79
lumbedr,m,365,61
lecohtr,t,405,82
lecohtr,o,436,93
lecohtr,h,293,57
lecohtr,c,316,58
lecohtr,l,228,53
wechtar,a,595,123
wechtar,t,614,117
wechtar,h,475,93
wechtar,c,409,75
wechtar,w,163,39
ledovtr,t,381,78
ledovtr,l,434,86
ledovtr,o,567,123
ledovtr,v,353,64
wedovrk,k,111,22
wedovrk,v,158,29
wedovrk,w,181,38
wedovrk,o,305,64
lyedomp,p,304,67
lyedomp,m,213,47
lyedomp,o,405,92
lyedomp,y,165,32
lyedomp,l,382,80
ronamgi,a,557,98
ronamgi,o,404,74
ronamgi,r,510,87
ronamgi,m,478,84
lfuecon,n,115,26
lfuecon,o,110,30
lfuecon,c,114,25
lfuecon,e,126,32
lfuecon,u,62,16
lfuecon,f,81,20
lfuecon,l,115,35
uechtpk,k,62,16
uechtpk,p,70,18
uechtpk,t,69,17
uechtpk,h,77,15
uechtpk,c,74,17
uechtpk,e,91,24
uechtpk,u,66,15
jedonai,i,141,29
jedonai,a,109,24
jedonai,n,186,41
jedonai,o,102,24
jedonai,j,70,13
rlbeaki,i,270,55
rlbeaki,k,156,37
rlbeaki,a,354,80
rlbeaki,b,356,74
rlbeaki,l,325,74
lmeaxrp,p,220,53
lmeaxrp,m,134,36
lmeaxrp,x,55,10
lmeaxrp,a,268,70
lmeaxrp,l,206,50
lyetrgi,i,246,55
lyetrgi,g,144,30
lyetrgi,t,220,49
lyetrgi,y,89,20
lyetrgi,l,207,50
feotrpi,i,301,60
feotrpi,p,334,66
feotrpi,t,411,85
feotrpi,o,322,68
feotrpi,f,221,48
rleoham,m,180,51
rleoham,a,194,57
rleoham,o,152,43
rleoham,h,107,30
rleoham,l,152,49
rfednam,a,624,126
rfednam,f,263,50
rfednam,n,464,83
rfednam,m,454,87
kcnargi,k,180,31
kcnargi,c,251,40
kcnargi,a,378,64
kcnargi,r,320,55
lbeoarp,p,342,78
lbeoarp,a,386,85
lbeoarp,o,259,67
lbeoarp,b,288,63
lbeoarp,l,392,90
lfuohrg,g,51,16
lfuohrg,r,61,18
lfuohrg,h,36,9
lfuohrg,o,71,23
lfuohrg,u,59,21
lfuohrg,f,66,23
lfuohrg,l,55,20
wlbedai,i,275,61
wlbedai,a,342,80
wlbedai,b,311,66
wlbedai,l,458,103
wlbedai,w,168,41
lfyucta,a,179,37
lfyucta,t,150,28
lfyucta,c,108,21
lfyucta,u,121,23
lfyucta,y,136,22
lfyucta,f,137,25
lfyucta,l,171,36
fenargi,a,624,109
fenargi,f,372,67
contrgi,c,270,41
contrgi,t,324,58
contrgi,o,420,78
contrgi,r,267,51
uecotxr,x,56,10
uecotxr,t,284,61
uecotxr,o,230,49
uecotxr,c,170,34
uecotxr,u,170,38
evnargi,a,758,125
evnargi,v,501,81
lehntar,t,664,130
lehntar,a,642,133
lehntar,n,368,70
lehntar,h,292,62
lehntar,l,347,71
lbevtag,g,148,31
lbevtag,a,272,66
lbevtag,t,185,40
lbevtag,v,82,17
lbevtag,e,308,72
lbevtag,b,155,36
lbevtag,l,257,59
ecvtrpi,i,424,73
ecvtrpi,p,315,56
ecvtrpi,v,211,33
ecvtrpi,t,294,50
ecvtrpi,c,215,35
bedargi,i,479,88
bedargi,a,685,136
bedargi,g,529,96
bedargi,b,545,103
edovnrg,g,333,60
edovnrg,n,343,63
edovnrg,o,369,78
edovnrg,v,256,46
ecdarpi,i,622,116
ecdarpi,c,533,98
ecdarpi,p,644,120
ecdarpi,a,701,137
rwetami,i,364,75
rwetami,m,195,56
rwetami,a,362,81
rwetami,t,434,95
rwetami,w,176,39
fycotar,r,187,48
fycotar,a,209,50
fycotar,t,191,50
fycotar,o,135,35
fycotar,c,107,23
fycotar,y,106,23
fycotar,f,77,21
lmbenri,i,234,57
lmbenri,m,149,37
lmbenri,n,124,27
lmbenri,b,161,33
lmbenri,l,172,40
uyednar,y,123,31
uyednar,u,173,35
uyednar,n,324,63
uyednar,a,285,63
wledhti,i,288,68
wledhti,t,274,60
wledhti,h,161,35
wledhti,l,305,68
wledhti,w,246,51
uchntgi,u,165,29
uchntgi,c,165,30
uchntgi,t,236,44
uchntgi,h,207,41
ecovtai,i,132,23
ecovtai,a,140,27
ecovtai,t,161,34
ecovtai,v,114,22
ecovtai,o,102,23
ecovtai,c,176,35
ecovtai,e,143,29
ujecntr,n,203,39
ujecntr,t,241,51
ujecntr,c,125,24
ujecntr,j,34,6
ujecntr,u,196,41
fluyhtr,r,65,15
fluyhtr,t,47,10
fluyhtr,h,52,11
fluyhtr,y,55,9
fluyhtr,u,92,25
fluyhtr,l,64,13
fluyhtr,f,71,16
luydorp,p,98,31
luydorp,r,94,28
luydorp,o,140,45
luydorp,d,110,31
luydorp,y,123,25
luydorp,u,67,20
luydorp,l,126,36
lyecrpi,i,251,51
lyecrpi,p,238,50
lyecrpi,c,199,36
lyecrpi,y,133,28
lyecrpi,l,162,40
bonamgi,a,314,61
bonamgi,o,271,55
bonamgi,b,232,42
bonamgi,m,264,52
lyedvri,y,186,40
lyedvri,l,545,102
lyedvri,i,600,110
lyedvri,v,533,90
rlenkgi,k,242,46
rlenkgi,l,342,64
lyedvni,i,342,72
lyedvni,n,209,43
lyedvni,v,276,54
lyedvni,y,117,27
lyedvni,l,299,63
ledonrg,g,416,80
ledonrg,l,344,75
ledonrg,n,339,66
ledonrg,o,521,114
lubnagi,u,182,33
lubnagi,a,323,60
lubnagi,l,335,65
lubnagi,b,257,45
lecdarp,c,500,88
lecdarp,l,658,116
lecdarp,a,986,184
lecdarp,p,760,133
lenargi,a,1008,170
lenargi,l,715,124
lyntarg,g,123,27
lyntarg,r,156,34
lyntarg,a,235,55
lyntarg,t,144,29
lyntarg,n,148,30
lyntarg,y,154,30
lyntarg,l,105,21
lbecovn,n,127,31
lbecovn,v,85,17
lbecovn,o,161,47
lbecovn,c,101,22
lbecovn,e,163,42
lbecovn,b,69,19
lbecovn,l,142,36
fbentgi,t,305,53
fbentgi,f,171,28
fbentgi,e,357,66
fbentgi,b,219,34
wbcdark,k,64,12
wbcdark,r,87,21
wbcdark,a,94,24
wbcdark,d,65,13
wbcdark,c,69,13
wbcdark,b,60,12
wbcdark,w,51,9
wlecdom,m,186,43
wlecdom,o,278,68
wlecdom,c,128,29
wlecdom,l,243,57
wlecdom,w,165,35
ecntrgi,c,257,37
ecntrgi,t,643,104
yeoharp,p,235,59
yeoharp,a,192,48
yeoharp,o,135,33
yeoharp,h,121,31
yeoharp,y,159,36
ldonhgi,l,187,39
ldonhgi,d,204,38
ldonhgi,o,272,54
ldonhgi,h,81,16
wlydark,k,44,8
wlydark,r,101,23
wlydark,a,137,34
wlydark,d,94,20
wlydark,y,118,25
wlydark,l,95,20
wlydark,w,89,19
lyonagi,y,232,37
lyonagi,a,374,65
lyonagi,l,420,76
lyonagi,o,312,60
rkeonmi,i,168,40
rkeonmi,m,136,40
rkeonmi,n,148,43
rkeonmi,o,152,40
rkeonmi,k,95,26
lednari,i,644,129
lednari,a,737,149
lednari,l,579,120
lednari,n,578,109
lcvnari,i,193,41
lcvnari,r,111,24
lcvnari,a,221,49
lcvnari,n,137,26
lcvnari,v,134,25
lcvnari,c,150,26
lcvnari,l,164,36
lcontgi,c,266,47
lcontgi,l,323,68
lcontgi,t,341,63
lcontgi,o,434,87
lucongi,u,140,25
lucongi,c,196,37
lucongi,l,267,54
lucongi,o,275,57
lyedngi,y,149,32
lyedngi,l,345,69
bdovnag,g,38,12
bdovnag,a,84,19
bdovnag,n,86,22
bdovnag,v,22,3
bdovnag,o,86,25
bdovnag,d,60,13
bdovnag,b,77,16
edonhpi,i,187,38
edonhpi,p,249,55
edonhpi,n,229,50
edonhpi,o,205,50
edonhpi,h,129,29
zlueogi,i,44,8
zlueogi,g,73,18
zlueogi,o,49,12
zlueogi,e,62,16
zlueogi,u,35,8
zlueogi,l,71,20
zlueogi,z,23,4
fdntrgi,t,119,25
fdntrgi,f,110,19
fdntrgi,d,123,24
fdntrgi,r,170,33
contmgi,c,242,36
contmgi,t,284,47
contmgi,o,365,64
contmgi,m,183,32
yctnapi,i,211,41
yctnapi,p,139,28
yctnapi,a,244,46
yctnapi,n,212,39
yctnapi,t,207,42
yctnapi,c,170,29
yctnapi,y,123,21
levtxpi,i,91,26
levtxpi,p,80,21
levtxpi,x,50,9
levtxpi,t,101,25
levtxpi,v,42,10
levtxpi,e,137,37
levtxpi,l,108,30
ecovrpi,i,260,45
ecovrpi,p,264,55
ecovrpi,v,185,34
ecovrpi,o,175,38
ecovrpi,c,211,39
ecdonta,n,850,141
ecdonta,a,628,104
ecdonta,t,706,120
ecdonta,o,624,112
ecdonta,c,642,104
uybongi,u,96,17
uybongi,o,186,39
uybongi,y,86,18
uybongi,b,178,34
uyeqvar,a,59,20
uyeqvar,v,59,15
uyeqvar,q,55,10
uyeqvar,u,67,14
uyeqvar,y,47,12
gbntkzi,k,64,11
gbntkzi,t,80,13
gbntkzi,b,66,9
gbntkzi,z,30,4
rdnamgi,a,590,103
rdnamgi,d,351,60
rdnamgi,r,471,80
rdnamgi,m,378,64
lbntari,i,187,48
lbntari,r,157,36
lbntari,a,236,59
lbntari,t,176,40
lbntari,n,133,29
lbntari,b,116,26
lbntari,l,116,34
rcoampk,k,65,23
rcoampk,p,76,27
rcoampk,m,101,31
rcoampk,a,131,38
rcoampk,o,142,46
rcoampk,c,112,32
rcoampk,r,129,41
wfkeori,i,102,24
wfkeori,k,63,16
wfkeori,o,102,23
wfkeori,f,95,25
wfkeori,w,93,25
lbehtai,i,172,40
lbehtai,a,244,65
lbehtai,t,280,70
lbehtai,h,111,32
lbehtai,e,296,71
lbehtai,b,208,51
lbehtai,l,275,71
ujcongi,u,80,12
ujcongi,c,115,19
ujcongi,o,160,30
ujcongi,j,79,12
lmbeark,k,139,34
lmbeark,m,254,56
lmbeark,a,393,95
lmbeark,b,313,66
lmbeark,l,262,61
edvntgi,t,456,79
edvntgi,v,290,48
uedothi,i,105,23
uedothi,t,185,45
uedothi,o,146,33
uedothi,h,121,28
uedothi,u,60,15
dvntagi,t,210,35
dvntagi,v,130,21
dvntagi,d,150,26
dvntagi,a,275,49
lyecari,i,262,51
lyecari,a,332,71
lyecari,c,296,56
lyecari,y,224,45
lyecari,l,356,75
wconrgi,c,183,29
wconrgi,w,206,33
wconrgi,o,329,60
wconrgi,r,252,42
wguonrp,p,57,16
wguonrp,r,62,19
wguonrp,n,61,17
wguonrp,o,74,25
wguonrp,u,43,11
wguonrp,g,53,15
wguonrp,w,39,9
rluoamg,g,96,26
rluoamg,m,168,41
rluoamg,a,160,44
rluoamg,o,111,31
rluoamg,u,81,21
rluoamg,l,120,37
rluoamg,r,131,32
lyecdnt,n,143,29
lyecdnt,t,151,29
lyecdnt,c,89,15
lyecdnt,y,68,14
lyecdnt,l,95,19
lbecota,a,340,77
lbecota,t,335,78
lbecota,o,258,67
lbecota,c,218,47
lbecota,e,296,67
lbecota,b,211,55
lbecota,l,342,85
fuedngi,u,317,52
fuedngi,f,267,44
ledhtri,i,557,115
ledhtri,t,470,90
ledhtri,l,313,68
ledhtri,h,223,46
ldoampi,i,89,28
ldoampi,p,119,35
ldoampi,m,92,35
ldoampi,a,123,39
ldoampi,o,93,34
ldoampi,d,85,28
ldoampi,l,130,46
umbedar,u,265,52
umbedar,a,451,101
umbedar,b,345,74
umbedar,m,398,74
jedonti,i,272,54
jedonti,t,327,69
jedonti,n,341,72
jedonti,o,223,48
jedonti,j,69,12
lybotar,r,190,46
lybotar,a,270,62
lybotar,t,230,56
lybotar,o,254,64
lybotar,b,124,35
lybotar,y,188,38
lybotar,l,180,44
ruybcom,m,98,21
ruybcom,o,84,22
ruybcom,c,64,12
